timestamp,src_ip,dst_ip,dst_port,protocol,bytes_sent,bytes_recv,duration_sec,packets,label,bytes_ratio,bytes_per_sec,prediction,anomaly_score
2024-05-29 04:45:06,10.0.1.189,95.127.214.181,3389,TCP,8625,37400,30.57,14,normal,0.23060880725114302,1500.652103032279,normal,0.180629689404267
2024-05-28 07:11:56,10.0.1.97,10.0.3.174,21,UDP,121110,16680,39.76,87,normal,7.260356093759367,3456.8489713998997,normal,0.1754947709091474
2024-05-16 10:53:16,10.0.1.254,180.144.138.156,5432,UDP,22808,4915,66.3,22,normal,4.639544344995931,417.5150602409639,normal,0.17229823711256437
2024-05-25 00:15:21,10.0.1.220,185.220.101.45,443,UDP,1018991538,47233,2456.88,801035,anomaly,21573.263708345683,414752.5706354956,anomaly,-0.27947860972605404
2024-05-02 03:20:07,10.0.2.73,45.33.32.156,27017,TCP,8930,3804812,70.83,6,normal,0.0023470273046270603,53767.68645143099,normal,0.0736860585932293
2024-05-07 00:42:03,10.0.1.206,23.129.64.214,5601,UDP,14512,135958,48.77,18,normal,0.10673806073889923,3078.9850624104765,normal,0.17831258165792857
2024-05-17 09:42:46,10.0.3.187,180.144.138.156,22,TCP,14064,55040,55.45,16,normal,0.25551861339728565,1243.996399639964,normal,0.17728689049162183
2024-05-15 18:23:43,10.0.0.218,10.0.2.118,25,TCP,1473654,7359,6.53,1686,normal,200.22472826086957,223380.54298642534,normal,0.048211329749153986
2024-05-22 01:41:47,10.0.1.220,45.156.250.25,8080,UDP,266750,586945,36.14,241,normal,0.4544711097784123,23556.705298013243,normal,0.1566351085125448
2024-05-23 10:52:34,10.0.1.114,31.92.92.2,5432,UDP,40375,3392380,13.1,30,normal,0.011901670242817654,260057.196969697,normal,0.07817642357177412
2024-05-06 01:44:21,10.0.3.254,64.39.138.32,25,TCP,13462,60608,2.29,10,normal,0.2221122275569635,30991.631799163177,normal,0.1794827469006623
2024-05-27 09:09:12,10.0.2.73,114.71.251.178,5432,UDP,847,69106,23.12,1,normal,0.012256356085490616,3012.618432385874,normal,0.1814586417275642
2024-05-01 15:52:06,10.0.1.238,10.0.1.180,22,ICMP,14388,68047,42.78,14,normal,0.2114389842464143,1922.4580223880596,normal,0.17905616129721336
2024-05-29 00:37:02,10.0.0.218,10.0.1.254,25,TCP,190779,48948,11.32,128,normal,3.897505567018734,20991.85639229422,normal,0.17526327059987556
2024-05-10 07:21:04,10.0.3.75,10.0.1.189,5601,TCP,64198,579,75.26,82,normal,110.68620689655172,859.5674097664544,normal,0.13501209888344168
2024-05-20 17:47:37,10.0.0.93,202.222.194.7,27017,UDP,23453,330647,37.69,38,normal,0.07093041542667732,9370.203757607833,normal,0.17846788681197684
2024-05-24 05:10:54,10.0.0.174,109.38.130.67,5601,TCP,168087,8690,53.51,134,normal,19.340352088367275,3297.4631598582355,normal,0.16861878223584748
2024-05-11 19:28:37,10.0.3.187,63.17.60.62,3306,TCP,5381,175102,19.12,7,normal,0.03073048434350068,9390.374609781476,normal,0.17873087534425713
2024-05-08 21:51:57,10.0.3.187,10.0.1.254,8443,TCP,43677,14377,8.15,37,normal,3.0377660314369175,7036.848484848485,normal,0.17926877795007712
2024-05-01 13:19:11,10.0.3.101,10.0.3.101,3389,UDP,139966,252260,30.94,118,normal,0.554845973020007,12636.146907216495,normal,0.17639797127723933
2024-05-13 13:46:21,10.0.0.237,10.0.1.180,25,TCP,26333,405513,5.82,20,normal,0.06493733878485083,72946.95945945947,normal,0.16920037043500397
2024-05-21 19:34:59,10.0.0.141,180.144.138.156,8080,UDP,33743,1974,93.39,37,normal,17.08506329113924,382.0408599850252,normal,0.16777464744875548
2024-05-17 05:32:23,10.0.1.238,10.0.3.77,3306,TCP,708,1463557,8.92,1,normal,0.00048375260836946673,162335.36585365856,normal,0.1444137661121675
2024-05-22 11:07:52,10.0.3.77,204.45.237.222,80,UDP,222772,43706,3.18,291,normal,5.096940993433546,81243.29268292683,normal,0.1638669154687893
2024-05-12 10:54:05,10.0.3.174,95.127.214.181,6379,TCP,106952,3113,11.92,161,normal,34.34553628773282,9156.821963394343,normal,0.16839156214602474
2024-05-13 23:19:53,10.0.0.136,23.129.64.214,53,TCP,7146,1211,32.99,5,normal,5.896039603960396,252.55364158355997,normal,0.1774414241296745
2024-05-12 07:34:19,10.0.1.97,202.222.194.7,5432,ICMP,7993,52961,47.75,7,normal,0.150919527208187,1273.8557993730408,normal,0.17996042834133497
2024-05-18 23:46:41,10.0.1.220,42.204.233.22,8443,TCP,1095,250520,33.01,1,normal,0.004370891063024657,7599.365750528541,normal,0.17692617085212953
2024-05-16 02:02:29,10.0.1.97,57.193.53.201,9200,TCP,20022,41347,64.95,35,normal,0.4842314017606656,943.412759415834,normal,0.1748736488686352
2024-05-24 01:11:17,10.0.3.187,87.222.76.161,5432,TCP,146001,78211,23.99,109,normal,1.8667340050120187,9307.264425072644,normal,0.17885650750346316
2024-05-20 10:05:49,10.0.3.254,23.131.17.22,6379,TCP,6948,945328,30.35,6,normal,0.00734982212541877,31273.431855500818,normal,0.16386804639577046
2024-05-14 07:34:15,10.0.1.189,10.0.1.180,5432,ICMP,1586,12913,0.79,1,normal,0.12281245160291157,16291.011235955057,normal,0.1747774418012918
2024-05-11 15:21:28,10.0.3.87,176.208.33.85,27017,TCP,6008,298150,11.47,8,normal,0.020150863153234434,26288.504753673293,normal,0.17745069487346282
2024-05-14 23:25:26,10.0.3.75,10.0.3.75,6379,TCP,117126,13712,34.44,82,normal,8.541238241085102,3788.0138969310947,normal,0.1736144225388086
2024-05-23 16:33:08,10.0.3.174,45.156.250.25,80,TCP,17588,126078,37.14,14,normal,0.1394998374035327,3857.8410311493017,normal,0.17958634725102252
2024-05-08 02:58:20,10.0.0.174,58.140.5.26,5601,TCP,17569,121990,13.97,24,normal,0.14401882106057004,9918.905472636816,normal,0.1800283589718234
2024-05-06 20:57:02,10.0.1.114,202.222.194.7,22,TCP,104466,210067,2.4,96,normal,0.49729611363939297,125813.2,normal,0.16095410069260113
2024-05-01 02:50:38,10.0.3.25,10.0.1.83,3306,TCP,8657,11190,28.49,8,normal,0.77356804575105,694.1937740468695,normal,0.1818441201842978
2024-05-05 19:15:27,10.0.3.101,174.206.244.152,8443,TCP,38,2231,8.92,1,normal,0.017025089605734768,251.55210643015522,normal,0.17953288049498212
2024-05-23 14:26:08,10.0.3.174,10.0.2.118,6379,TCP,55950,158511,3.66,38,normal,0.35297012213586354,57037.5,normal,0.17483034255994795
2024-05-28 23:25:40,10.0.1.83,169.83.214.211,9200,TCP,148173,110290,9.3,99,normal,1.3434731755084277,27496.063829787232,normal,0.17477536148383332
2024-05-27 10:11:27,10.0.0.237,46.26.60.251,3306,TCP,7339,323097,30.86,9,normal,0.02271447053216052,10672.997416020671,normal,0.1774928627668102
2024-05-23 20:42:32,10.0.1.220,202.222.194.7,27017,UDP,10785,86551,102.34,7,normal,0.12460717256678067,950.1757126122609,normal,0.15657944299935528
2024-05-05 13:50:45,10.0.1.238,162.247.74.201,443,UDP,5397,9249,9.09,10,normal,0.5834594594594594,1593.6887921653972,normal,0.17965286323535878
2024-05-23 13:35:34,10.0.3.187,45.33.32.156,443,UDP,4740,51126,19.4,6,normal,0.09271030962113952,2864.923076923077,normal,0.18220159243008094
2024-05-22 05:12:20,10.0.1.83,194.165.16.89,5432,TCP,378934,22664,25.78,503,normal,16.718905801897197,15517.697063369396,normal,0.16660900613527618
2024-05-16 15:00:12,10.0.3.25,10.0.3.87,3389,TCP,1827,6713187,1.39,1,normal,0.00027215087675185024,4506720.805369128,anomaly,-0.11043396281899448
2024-05-08 14:03:56,10.0.1.54,10.0.1.54,3306,TCP,191117,31875,12.56,142,normal,5.995639352490902,17613.90205371248,normal,0.17643373087022257
2024-05-19 21:17:02,10.0.1.206,194.165.16.89,5432,TCP,142371,173958,18.31,127,normal,0.8184169833121597,17182.455187398155,normal,0.1779284612626783
2024-05-15 19:51:35,10.0.3.77,162.247.74.201,443,UDP,28671,54090,16.37,31,normal,0.5300512099979664,5024.95446265938,normal,0.1820254529929466
2024-05-03 22:12:42,10.0.0.136,57.193.53.201,9200,ICMP,109107,353253,28.26,128,normal,0.30886274465398833,16303.244005641747,normal,0.17734827442481604
2024-05-23 09:51:02,10.0.1.220,193.32.162.55,27017,TCP,1992,20243,26.01,2,normal,0.0983995257854179,851.5894293374186,normal,0.18107323892782728
2024-05-11 12:34:01,10.0.1.254,91.240.118.172,8443,UDP,945,108220,51.69,1,normal,0.008732131471710666,2107.8393512261055,normal,0.1734092813383315
2024-05-02 22:17:50,10.0.1.206,131.115.11.151,8080,TCP,37751,43437,13.32,25,normal,0.8690777660113265,6049.776453055141,normal,0.18259956697948443
2024-05-13 06:26:06,10.0.0.141,162.137.98.183,9200,UDP,15085,7948,10.99,15,normal,1.8977229840231475,2076.916140667268,normal,0.1814468857887141
2024-05-23 03:03:53,10.0.3.87,114.71.251.178,21,TCP,1198,6299,70.05,1,normal,0.19015873015873017,106.87099073414115,normal,0.17222427614655966
2024-05-23 15:40:53,10.0.2.194,10.0.1.180,5432,TCP,9903,88883,8.16,10,normal,0.11141487781828001,11959.564164648911,normal,0.17893524230828628
2024-05-17 00:16:43,10.0.3.25,64.39.138.32,3306,UDP,16803,23058,27.63,16,normal,0.728695953857496,1437.4684457266499,normal,0.18193673502716268
2024-05-07 02:20:02,10.0.3.174,10.0.1.180,5601,TCP,4214,122197,158.11,3,normal,0.034485016121376784,799.0076480627014,normal,0.12093884776054364
2024-05-23 00:40:38,10.0.0.237,63.17.60.62,5601,TCP,248,9154,52.94,1,normal,0.027089022392135446,177.26244343891403,normal,0.17609249891012724
2024-05-05 01:07:17,10.0.1.189,180.144.138.156,5432,TCP,234,4339,38.27,1,normal,0.05391705069124424,119.18165233255147,normal,0.17946723977639156
2024-05-28 23:11:28,10.0.1.206,10.0.1.189,9200,UDP,1457412,1505256,5.99,1548,normal,0.9682147301092106,486480.7881773399,normal,0.04195683740822398
2024-05-18 05:32:43,10.0.0.93,10.0.3.101,443,TCP,228022,61169,21.03,152,normal,3.7276769658329245,13686.275437766208,normal,0.17684385665556923
2024-05-29 06:25:06,10.0.1.220,93.170.139.38,9200,TCP,2486,152886,2.08,1,normal,0.01626037530986938,71271.55963302751,normal,0.17265513855632608
2024-05-12 12:15:48,10.0.0.93,130.152.186.248,8443,TCP,596,130646,45.93,1,normal,0.004561911103967179,2851.2274603519445,normal,0.17740593122348935
2024-05-09 16:08:58,10.0.1.220,97.76.71.142,53,UDP,733,697,62641.02,23038,anomaly,1.0501432664756447,0.02282845517449241,anomaly,-0.16605199336137405
2024-05-24 03:52:16,10.0.0.237,10.0.1.97,5601,TCP,11759,161405,0.75,16,normal,0.07285354943434569,203722.35294117648,normal,0.1467198843844315
2024-05-15 05:40:31,10.0.1.97,10.0.3.25,3389,UDP,12480,8264,29.97,16,normal,1.5099818511796734,689.8570003325574,normal,0.17897516592103818
2024-05-13 09:22:33,10.0.1.54,180.10.201.143,5601,TCP,8203,70997,26.21,8,normal,0.11553846587227809,3010.262257696693,normal,0.18319720917622917
2024-05-11 02:18:30,10.0.3.25,64.39.138.32,25,UDP,5511,10389701,42.12,3,normal,0.0005304290729416494,246215.34817621982,normal,0.013080105452112412
2024-05-01 22:53:42,10.0.0.141,91.240.118.172,5432,TCP,8778,327611,71.52,6,normal,0.026793890333687412,4696.858419435913,normal,0.17005438705308057
2024-05-11 01:22:52,10.0.3.77,130.152.186.248,3389,TCP,22296,93196,19.55,14,normal,0.23923516851400797,5877.455470737913,normal,0.180756595416096
2024-05-14 15:38:44,10.0.1.254,183.79.64.37,3306,UDP,512,3010,23.2,1,normal,0.17004317502490868,151.1587982832618,normal,0.18145277222940692
2024-05-01 21:09:49,10.0.1.206,10.0.1.238,5601,TCP,55887,104440,261.33,53,normal,0.535105944983292,613.2693263971235,normal,0.10268137801538019
2024-05-23 18:48:11,10.0.0.174,10.0.3.25,8080,UDP,55239,17468,25.12,93,normal,3.1621157478962734,2882.9103885804916,normal,0.17946466821742563
2024-05-17 16:04:58,10.0.1.220,10.0.3.174,3389,TCP,1011319,3325,13.88,1541,normal,304.0646422128683,72578.25464949929,normal,0.07174857405869667
2024-05-22 06:19:58,10.0.1.220,180.144.138.156,53,TCP,33524,2108001,37.7,25,normal,0.015903210718016397,56654.10052910052,normal,0.1288818904068358
2024-05-23 13:39:38,10.0.3.77,64.232.131.26,53,UDP,1295,755,40585.56,44894,anomaly,1.712962962962963,0.05051045122834026,anomaly,-0.15640388937440236
2024-05-08 03:32:11,10.0.3.174,64.39.138.32,53,UDP,7881,491797,65.58,5,normal,0.016024872000292803,7607.764920828259,normal,0.16874829169770167
2024-05-03 18:16:35,10.0.2.194,91.240.118.172,443,TCP,30208,187520,13.1,49,normal,0.16109129110872916,16494.545454545456,normal,0.17998884515898778
2024-05-08 22:24:12,10.0.1.189,109.38.130.67,3389,ICMP,1715,18261,4.82,1,normal,0.09391085313766291,4060.162601626016,normal,0.17772000758005607
2024-05-14 20:27:54,10.0.1.254,10.0.3.25,5432,UDP,9431,10929,22.24,12,normal,0.8628545288197621,911.3697403760071,normal,0.18194150597525027
2024-05-18 04:29:06,10.0.3.87,61.18.96.37,25,TCP,12923,1322,24.04,13,normal,9.767951625094483,590.09942004971,normal,0.17954054079584708
2024-05-08 17:34:24,10.0.3.77,180.222.152.147,5601,TCP,56899,1463640,62.65,39,normal,0.038874970023386884,24231.697211155377,normal,0.14358986980864308
2024-05-03 13:18:43,10.0.2.118,10.0.1.83,27017,TCP,70983,10078,32.88,68,normal,7.042662962595496,2457.883565797453,normal,0.17755557048655268
2024-05-20 03:51:03,10.0.0.218,201.250.32.133,9200,TCP,3324,34135,34.57,4,normal,0.09737520506210452,1080.4441880588404,normal,0.17937164767031066
2024-05-18 03:20:14,10.0.3.101,10.0.0.237,53,UDP,365719,4006,47.58,326,normal,91.27002745195907,7754.299496644296,normal,0.14267199410177556
2024-05-25 11:46:37,10.0.3.25,58.140.5.26,443,TCP,1814,8478,1.03,1,normal,0.213940323151315,9107.96460176991,normal,0.17464620268520886
2024-05-26 12:55:11,10.0.2.118,114.71.251.178,5432,TCP,3584,10328,42.09,2,normal,0.34698421918869204,329.7463853993837,normal,0.17784801882194806
2024-05-03 06:08:02,10.0.1.83,23.131.17.22,21,TCP,289,1702,53.41,1,normal,0.16970052847915443,37.20799850495235,normal,0.17609249891012724
2024-05-08 04:06:07,10.0.1.180,130.152.186.248,5432,TCP,205699,44739,18.42,248,normal,4.597653106839517,13522.570194384447,normal,0.17314230285057314
2024-05-21 12:13:06,10.0.3.101,10.0.3.25,22,TCP,21832,169306,3.6,34,normal,0.128949186979865,51658.91891891891,normal,0.17506027119228346
2024-05-02 00:42:08,10.0.3.77,10.0.1.206,27017,TCP,20884,12890,4.44,15,normal,1.6200449926305174,7439.20704845815,normal,0.1789488682455871
2024-05-19 04:30:11,10.0.0.174,147.245.140.178,443,TCP,28042,4793,33.0,23,normal,5.849395077179808,991.9939577039274,normal,0.17832541440495303
2024-05-06 21:56:31,10.0.3.174,204.45.237.222,8080,TCP,85200,769593,56.67,71,normal,0.11070772381281559,15057.12524220539,normal,0.15979241965699936
2024-05-05 13:53:30,10.0.3.77,95.127.214.181,22,ICMP,1926,289,8.31,1,normal,6.641379310344828,263.3769322235434,normal,0.17769182362022257
2024-05-08 14:23:08,10.0.1.180,169.83.214.211,6379,TCP,15102,497017,32.77,28,normal,0.030385217436793035,15580.133860663216,normal,0.17358955423582406
2024-05-22 00:19:08,10.0.0.93,152.183.142.33,9200,TCP,6897,52378,5.83,11,normal,0.13167490788293018,9995.784148397977,normal,0.18004154952304585
2024-05-26 04:39:51,10.0.1.114,114.71.251.178,27017,TCP,72026,9616,22.89,93,normal,7.489445773110117,3551.1961722488036,normal,0.17685188633900945
2024-05-14 13:04:08,10.0.1.189,10.0.1.254,8443,UDP,23320,80917,81.93,16,normal,0.2881929854914852,1270.7180299890283,normal,0.17304015012386187
2024-05-18 09:07:32,10.0.1.180,10.0.1.180,5432,UDP,4032,35999,7.05,3,normal,0.112,5598.741258741259,normal,0.17939745157273146
2024-05-12 05:02:04,10.0.1.180,193.199.92.89,25,TCP,179,53994,12.28,1,normal,0.0033151217705343085,4375.848142164782,normal,0.18133107293294842
2024-05-26 23:56:30,10.0.1.206,10.0.1.180,8443,TCP,91063,99402,2.8,132,normal,0.9160991116968301,65677.58620689655,normal,0.16993333149012452
2024-05-29 04:17:09,10.0.0.141,10.0.1.220,21,TCP,23414,146799,25.7,16,normal,0.15949591280653952,6597.403100775194,normal,0.1814331026067953
2024-05-25 07:16:07,10.0.1.254,10.0.1.220,25,TCP,37937,54088,11.56,67,normal,0.7013810571465547,7892.367066895369,normal,0.18084439894442023
2024-05-27 13:07:32,10.0.3.174,91.107.50.170,443,UDP,651,6959,22.19,1,normal,0.0935344827586207,341.4087034544638,normal,0.18145277222940692
2024-05-05 23:48:23,10.0.2.73,109.0.127.77,21,UDP,6055,93441,53.44,6,normal,0.06479955480404957,1858.3488980201719,normal,0.17382873049217806
2024-05-21 02:31:11,10.0.1.206,214.110.68.155,21,UDP,23886,7596,57.22,17,normal,3.1441358430959587,549.2323796231682,normal,0.17547204939207972
2024-05-16 04:06:36,10.0.0.218,102.99.126.127,53,UDP,4309976731,27481,2444.1,601821,anomaly,156829.07834218763,1763359.8772604535,anomaly,-0.3326085387182615
2024-05-21 18:24:24,10.0.3.25,214.110.68.155,53,UDP,673222,200190,41.6,492,normal,3.3628984319974426,20945.13189448441,normal,0.14869461192775552
2024-05-21 17:20:14,10.0.3.77,10.0.1.148,3389,TCP,92412,167917,30.8,129,normal,0.550340046927667,8424.886731391585,normal,0.17802695418145748
2024-05-02 20:33:34,10.0.1.97,174.206.244.152,6379,UDP,138288,14529,34.47,116,normal,9.517412250516173,4420.509111946774,normal,0.1743653626628502
2024-05-23 04:52:54,10.0.1.254,223.13.72.137,80,TCP,4366519059,22749,2134.0,1093864,anomaly,191934.90369230768,2046081.1620823767,anomaly,-0.34265672206447245
2024-05-16 03:06:30,10.0.3.254,10.0.3.75,53,UDP,1364,40866,5.6,1,normal,0.03337656299703918,7408.771929824562,normal,0.17904479817811925
2024-05-24 05:36:24,10.0.1.238,152.183.142.33,22,UDP,7093,1170,11.72,9,normal,6.057216054654142,699.0693739424704,normal,0.17977332915207395
2024-05-02 20:36:13,10.0.2.73,204.92.196.124,9200,TCP,12118,245269,30.88,12,normal,0.049406776205814004,8308.166559070369,normal,0.17981768376944302
2024-05-05 04:06:05,10.0.3.174,114.71.251.178,9200,TCP,20912,37901,10.74,39,normal,0.5517386945279933,5425.553505535056,normal,0.18248480989646237
2024-05-30 10:11:07,10.0.0.136,185.220.101.45,8443,TCP,3367,56066,13.25,2,normal,0.06005315069470455,4451.910112359551,normal,0.18149923023269565
2024-05-22 01:30:53,10.0.3.25,31.92.92.2,6379,ICMP,11784,508616,83.73,15,normal,0.023168710444204578,6207.801503041871,normal,0.16414374030686874
2024-05-13 16:46:19,10.0.0.218,31.92.92.2,5432,TCP,13042,196363,5.85,23,normal,0.06641746959727853,35194.117647058825,normal,0.17723692544862102
2024-05-03 03:01:57,10.0.2.118,147.245.140.178,80,UDP,13700,22726,6.7,9,normal,0.6028072336868042,5356.764705882353,normal,0.18006371340063992
2024-05-14 17:56:37,10.0.2.194,10.0.3.87,80,TCP,11613,80705,37.87,17,normal,0.1438926473868114,2431.3405319989465,normal,0.18027601122591386
2024-05-27 02:04:24,10.0.3.25,162.247.74.201,5432,TCP,10333,197831,42.19,9,normal,0.052231186056856324,4922.2984157011115,normal,0.17859943277968804
2024-05-19 15:36:54,10.0.0.136,98.140.227.95,25,TCP,63937,13060,78.43,43,normal,4.895260699793278,980.4787979116261,normal,0.1723317888477282
2024-05-25 11:33:27,10.0.2.194,10.0.1.83,443,TCP,3516,52031,26.06,4,normal,0.06757380073800738,2123.3562691131497,normal,0.18199430950997803
2024-05-27 05:56:16,10.0.0.141,176.208.33.85,6379,UDP,8990,400,35.9,14,normal,22.418952618453865,260.8333333333333,normal,0.17339800836586422
2024-05-04 12:54:47,10.0.1.180,10.0.1.148,8443,UDP,187352,179073,134.95,172,normal,1.0462266995767113,2713.254350240652,normal,0.13516947785618916
2024-05-29 06:39:21,10.0.1.148,17.126.123.46,53,TCP,9109114,123,19.39,97587,anomaly,73460.59677419355,467380.04104669055,anomaly,-0.20001687649262506
2024-05-26 20:50:20,10.0.1.83,10.0.1.114,8443,TCP,6084,60850,16.01,7,normal,0.09998192305796125,4154.810676598386,normal,0.1819513943214981
2024-05-08 05:08:34,10.0.3.87,10.0.3.75,5601,ICMP,65492,7535,84.08,110,normal,8.690552016985137,867.5100974103113,normal,0.16749665153357202
2024-05-28 19:20:28,10.0.0.237,78.88.192.199,21,TCP,43697,23627,34.52,85,normal,1.8493736245132892,1944.6562680531483,normal,0.17711065189783354
2024-05-28 13:46:05,10.0.3.187,10.0.3.25,443,TCP,1113,21109,66.13,1,normal,0.0527238275698721,335.5277064774272,normal,0.17313730476370687
2024-05-20 01:05:28,10.0.2.73,10.0.1.148,21,TCP,61196,103200,10.16,40,normal,0.5929787502059088,16023.001949317739,normal,0.17843483635824225
2024-05-14 06:26:38,10.0.1.189,42.204.233.22,3389,TCP,4391,18079,0.89,3,normal,0.2428650442477876,22696.969696969696,normal,0.17345180625117707
2024-05-05 20:49:11,10.0.1.54,214.110.68.155,5601,ICMP,15533,13315,2.51,17,normal,1.1664914388705316,11052.87356321839,normal,0.17820154118237158
2024-05-06 14:31:02,10.0.1.189,10.0.3.101,22,TCP,186078,2129,18.3,365,normal,87.36056338028169,10228.641304347824,normal,0.1485427042330723
2024-05-23 04:25:37,10.0.3.75,204.45.237.222,5601,TCP,2045,11650783,35.23,2,normal,0.00017552466855449384,329828.1347296915,normal,0.00015101767202990724
2024-05-24 12:39:59,10.0.3.174,176.208.33.85,3389,TCP,34651,169981,37.39,51,normal,0.20385099598781048,5458.308882368631,normal,0.1795730541601222
